CELDA;NOMBRE
BU13AG2;RV_BU_CILLAPERLATA
LE09CG1;JC_LE_AMBASAGUAS
LE45SG1;AT_LE_ELGANSO_MOV
NA02FG1;AT_NA_SADAR_GRADAS
NA05EG3;GN_NA_GARDE
NA13DG1;GN_NA_LEOZ
NA21FG4;AT_NA_CORTEINGLES
NA29EG1;AT_NA_YESA
NA29EG2;AT_NA_YESA
NA53BG2;TM_NA_CIRCUITO
NA59BG1;OR_NA_ARTAJONA_ORANG
NA73BG1;AT_NA_EHNCODES_PROV
SG05SG1;AT_SG_PINILLA
SO54VG1;AT_SO_CASAREJOS
SX03LG1;AT_S_TUNEL_S30_ALTO_
VA02SG3;AT_VA_VEGASICILIA
