CELDA;NOMBRE
LE69501;AT_LE_AVDASANMAMES
LEL4541;AT_LE_VILLAQUEJIDA
LEL4542;AT_LE_VILLAQUEJIDA
LEL4543;AT_LE_VILLAQUEJIDA
LEV1521;TM_LE_NOCEDA
LEV1522;TM_LE_NOCEDA
P#V1671;TM_P_VILLAHERREROS
P#V1672;TM_P_VILLAHERREROS
P#V1673;TM_P_VILLAHERREROS
SOD6971;TM_SO_VIZMANOS
SOD6972;TM_SO_VIZMANOS
SOV0561;TM_SO_CIDONES
SOV0562;TM_SO_CIDONES
SOV1241;TM_SO_PTOLUBIA
SOV1242;TM_SO_PTOLUBIA
SOV1471;TM_SO_GARRAY
SOV1472;TM_SO_GARRAY
SOV1473;TM_SO_GARRAY
ZA69661;AT_ZA_RUAFRANCOS
ZA69662;AT_ZA_RUAFRANCOS
